Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
12/25/17,10:48:12,25.13,25.13,24.81,25.75,12,14,54,39,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,1:39:37,25.31,25.31,24.81,25.81,0,0,0,0,0.06,NA,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/22/17,11:51:59,25.56,25.69,NA,25.81,155,233,74,56,0.63,0.42,0.15,0.13,555,3.238461538,motion detected,motion detected,2 persons
1/10/18,16:05:07,25.69,26.13,25.63,25.81,8,8,29,27,0.08,0.22,NA,NA,475,2.746153846,motion detected,no motion detected,3 persons
12/24/17,1:43:33,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,365,0,no motion detected,no motion detected,empty room
1/11/18,0:19:52,25.19,25.25,24.81,25.38,0,0,0,0,0.07,NA,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/22/17,11:04:29,25.13,24.88,24.69,25.56,NA,35,58,45,0.98,0.25,0.19,0.16,405,0.769230769,motion detected,no motion detected,1 person
1/11/18,1:28:48,25.19,25.19,24.75,25.19,0,0,0,0,0.07,NA,0.05,0.08,345,0,no motion detected,no motion detected,empty room
1/10/18,16:39:50,25.81,26.25,25.75,25.81,4,5,34,16,0.62,0.33,0.37,0.11,685,3.869230769,motion detected,motion detected,3 persons
12/25/17,9:39:16,25.06,25.06,24.63,25.44,8,8,39,26,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/11/18,0:35:42,25.25,25.25,24.81,25.31,0,0,0,0,0.07,NA,0.05,0.08,345,0,no motion detected,no motion detected,empty room
12/24/17,0:06:33,25.44,25.44,24.94,25.63,0,0,0,0,0.07,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/22/17,12:05:15,25.56,27.44,25.06,26.06,156,NA,75,59,NA,0.1,0.06,0.09,590,1.996153846,motion detected,no motion detected,2 persons
1/10/18,16:17:22,25.75,26.06,25.69,25.81,6,6,37,23,0.61,0.19,0.19,0.12,530,2.657692308,no motion detected,no motion detected,3 persons
12/22/17,12:26:11,25.69,28.5,25.19,26,156,NA,80,61,0.64,0.17,0.12,0.08,640,0.846153846,no motion detected,no motion detected,2 persons
12/26/17,0:53:43,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:55:02,25.56,25.75,NA,25.88,155,233,74,56,0.5,0.1,0.11,0.08,560,2.653846154,motion detected,no motion detected,2 persons
12/22/17,11:09:05,25.19,24.88,24.69,25.56,NA,35,58,44,0.08,0.05,0.05,0.06,420,1.026923077,no motion detected,no motion detected,1 person
12/25/17,9:28:02,25.06,25.06,24.63,25.44,7,8,37,24,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/11/18,0:14:46,25.25,25.25,24.88,25.31,0,0,0,0,0.08,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/22/17,11:56:04,25.56,25.75,NA,25.94,155,232,75,58,0.54,0.78,0.29,0.21,565,2.369230769,motion detected,motion detected,2 persons
1/10/18,15:55:55,25.69,26.44,25.56,25.75,9,9,50,30,0.57,0.34,0.23,0.13,420,2.434615385,motion detected,motion detected,3 persons
12/26/17,1:12:37,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:34:37,25.38,25.44,24.88,25.75,157,240,69,54,2.49,0.67,0.2,0.12,450,0.361538462,motion detected,no motion detected,2 persons
12/22/17,11:11:38,25.19,24.94,24.69,25.63,NA,35,59,45,0.46,0.16,0.21,0.11,420,1.234615385,motion detected,no motion detected,1 person
12/22/17,10:59:54,25.13,24.88,24.63,25.5,NA,35,58,44,0.13,NA,0.06,0.06,390,-0.238461538,no motion detected,no motion detected,1 person
12/26/17,1:05:59,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/26/17,1:43:15,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
1/11/18,1:14:30,25.19,25.25,24.75,25.38,0,0,0,0,0.07,0.05,0.06,0.08,345,0,no motion detected,no motion detected,empty room
12/26/17,0:12:53,25.38,25.44,NA,25.81,0,0,0,0,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/26/17,0:57:48,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/10/18,16:45:58,25.81,26.06,25.75,25.88,4,4,NA,14,0.08,0.08,NA,0.09,725,2.707692308,no motion detected,motion detected,3 persons
12/24/17,0:01:57,25.44,25.44,NA,25.63,0,0,0,0,0.08,0.05,0.06,0.07,370,-0.184615385,no motion detected,no motion detected,empty room
12/23/17,1:08:59,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.073076923,no motion detected,no motion detected,empty room
1/11/18,1:39:31,25.19,25.25,24.75,25.19,0,0,0,0,0.07,NA,0.06,0.08,345,0,no motion detected,no motion detected,empty room
1/10/18,16:30:08,25.81,26,25.69,25.88,5,6,21,20,0.13,0.1,0.06,0.09,610,2.692307692,no motion detected,motion detected,3 persons
12/26/17,1:31:30,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/10/18,16:35:45,25.81,26.06,25.69,25.88,5,5,29,17,0.11,NA,NA,0.09,655,2.888461538,no motion detected,motion detected,3 persons
12/23/17,0:21:00,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,NA,0.06,375,-0.223076923,no motion detected,no motion detected,empty room
12/26/17,0:25:08,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/26/17,0:03:10,25.38,25.38,NA,25.88,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:27:31,25.06,NA,24.56,25.44,7,8,37,24,0.08,NA,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:17:46,25.25,24.94,24.75,NA,NA,35,60,45,0.1,0.09,0.1,0.06,435,0.953846154,no motion detected,no motion detected,1 person
12/24/17,1:34:53,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,NA,0.06,365,0,no motion detected,no motion detected,empty room
12/23/17,0:53:10,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,NA,0.05,375,0,no motion detected,no motion detected,empty room
12/24/17,1:28:45,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.07,365,0,no motion detected,no motion detected,empty room
12/26/17,0:38:55,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,1:38:36,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
1/10/18,16:43:55,25.81,26.06,25.75,25.88,4,5,29,14,NA,0.09,0.06,0.09,695,3.103846154,motion detected,motion detected,3 persons
1/11/18,0:44:53,25.19,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0,no motion detected,no motion detected,empty room
1/11/18,0:14:15,25.25,25.25,24.88,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/26/17,1:35:05,25.31,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:27:59,25.44,25.44,24.94,NA,0,0,0,0,0.06,0.05,0.06,0.07,370,0,no motion detected,no motion detected,empty room
1/11/18,0:39:47,25.25,25.25,24.81,25.38,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
1/11/18,1:32:22,25.19,25.19,24.75,25.25,0,0,0,0,0.07,NA,0.06,0.08,345,0,no motion detected,no motion detected,empty room
12/26/17,1:31:00,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:16:17,NA,NA,24.56,25.31,7,7,36,24,0.08,0.05,0.06,NA,NA,-0.215384615,no motion detected,no motion detected,empty room
1/10/18,16:13:48,25.69,26.13,25.69,25.81,7,6,40,24,0.18,0.54,1.9,0.19,515,1.976923077,no motion detected,no motion detected,3 persons
12/22/17,11:41:46,25.44,25.56,24.94,25.75,155,237,71,55,0.43,0.36,0.21,0.11,500,1.707692308,motion detected,motion detected,2 persons
1/11/18,0:28:02,25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0,no motion detected,no motion detected,empty room
12/23/17,0:40:24,25.38,25.38,24.88,25.63,0,0,0,0,0.07,0.05,0.06,0.06,375,0,no motion detected,no motion detected,empty room
12/22/17,12:10:52,25.63,27.5,25.06,25.94,156,NA,79,60,0.43,0.42,0.17,0.18,615,0.957692308,motion detected,no motion detected,2 persons
1/11/18,0:59:42,25.19,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0,no motion detected,no motion detected,empty room
12/22/17,12:24:39,25.69,28.31,25.19,26,157,NA,81,62,0.33,0.41,0.2,NA,640,0.834615385,motion detected,no motion detected,2 persons
1/10/18,15:58:28,25.69,26.44,25.56,25.75,9,10,33,29,0.42,0.51,0.16,0.12,430,2.523076923,motion detected,motion detected,3 persons
1/11/18,0:41:50,25.25,25.25,24.81,25.31,0,0,0,0,0.08,0.05,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/25/17,10:33:54,25.13,25.13,24.81,25.75,10,11,49,NA,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,10:09:23,25.06,25.06,24.69,NA,10,10,45,31,0.07,0.06,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:31:36,25.06,25.06,24.56,25.38,7,8,38,25,0.07,NA,0.06,0.11,NA,0,no motion detected,no motion detected,empty room
1/10/18,16:03:35,25.69,26.19,25.56,25.75,8,8,30,28,0.09,0.38,0.19,0.09,480,2.676923077,no motion detected,motion detected,3 persons
1/11/18,1:27:16,25.19,25.25,24.75,25.25,0,0,0,0,0.07,0.05,0.06,0.08,345,0,no motion detected,no motion detected,empty room
12/23/17,1:14:06,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.046153846,no motion detected,no motion detected,empty room
12/23/17,0:33:15,25.38,25.44,24.94,NA,0,0,0,0,0.07,0.05,NA,0.06,375,0,no motion detected,no motion detected,empty room
12/25/17,9:14:45,NA,NA,24.56,25.31,7,7,35,24,0.09,0.05,0.06,NA,NA,-0.215384615,no motion detected,no motion detected,empty room
12/23/17,0:07:13,25.38,25.38,NA,25.75,0,0,0,0,0.07,0.05,0.06,0.07,380,0,no motion detected,no motion detected,empty room
1/11/18,1:34:25,25.13,25.25,24.75,25.31,0,0,0,0,0.07,0.05,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/22/17,11:43:18,25.44,25.56,24.94,25.88,155,236,71,54,1.53,1.24,0.36,0.27,500,2.457692308,motion detected,no motion detected,2 persons
12/23/17,0:16:55,25.38,25.38,NA,25.88,0,0,0,0,0.07,0.05,0.06,0.06,375,-0.276923077,no motion detected,no motion detected,empty room
12/23/17,0:04:39,25.44,25.44,NA,25.75,0,0,0,0,0.07,0.05,0.06,0.06,380,0,no motion detected,no motion detected,empty room
12/23/17,1:19:43,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/24/17,0:50:27,25.44,25.44,24.94,25.75,0,0,0,0,0.06,0.05,NA,0.07,365,-0.134615385,no motion detected,no motion detected,empty room
12/25/17,10:04:17,25.06,25.06,24.69,25.63,9,10,44,29,0.07,NA,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:03:29,25.44,25.44,24.94,25.56,0,0,0,0,0.07,0.05,NA,0.06,370,-0.080769231,no motion detected,no motion detected,empty room
12/23/17,0:14:21,25.38,25.38,24.94,25.81,0,0,0,0,0.06,0.05,0.06,0.07,375,-0.161538462,no motion detected,no motion detected,empty room
1/11/18,1:20:38,25.19,25.25,24.81,25.31,0,0,0,0,0.07,NA,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/23/17,0:49:35,25.38,25.38,24.94,25.75,0,0,0,0,0.08,NA,NA,0.07,375,0,no motion detected,no motion detected,empty room
12/24/17,1:41:00,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0,no motion detected,no motion detected,empty room
12/22/17,10:50:42,NA,24.75,24.5,25.44,121,34,53,40,0.43,0.11,0.08,0.06,390,0.519230769,no motion detected,no motion detected,1 person
1/10/18,15:55:25,25.69,26.44,25.56,25.75,9,8,50,30,NA,1.87,0.2,0.13,425,2.380769231,motion detected,motion detected,3 persons
12/22/17,11:27:59,25.31,25.63,24.81,25.75,124,29,62,46,0.51,0.55,0.17,0.12,450,1.103846154,motion detected,motion detected,1 person
12/22/17,12:11:23,25.69,27.56,25.06,25.88,157,NA,79,60,0.79,0.56,0.2,0.16,620,1.011538462,no motion detected,no motion detected,2 persons
12/23/17,1:43:12,25.31,25.31,24.81,25.75,0,0,0,0,0.07,NA,NA,0.06,370,0,no motion detected,no motion detected,empty room
1/10/18,15:26:19,25.5,25.63,25.31,25.63,10,12,56,NA,0.1,0.36,0.4,0.09,370,0.353846154,no motion detected,motion detected,3 persons
1/10/18,16:18:54,25.75,26.06,25.69,25.81,6,8,36,23,0.09,0.05,0.08,NA,555,3.388461538,no motion detected,no motion detected,3 persons
12/26/17,0:41:59,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/26/17,0:38:24,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/11/18,0:41:19,25.19,25.31,24.81,25.38,0,0,0,0,0.07,NA,0.06,0.08,345,0,no motion detected,no motion detected,empty room
12/23/17,1:03:22,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.242307692,no motion detected,no motion detected,empty room
1/10/18,16:19:25,25.75,26.06,25.69,25.81,6,7,36,23,0.31,0.47,0.5,0.45,560,3.588461538,motion detected,motion detected,3 persons
1/11/18,0:33:09,25.25,25.25,24.81,25.31,0,0,0,0,0.07,NA,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/24/17,0:10:38,25.44,25.44,24.94,25.63,0,0,0,0,0.07,0.05,0.06,0.07,370,0,no motion detected,no motion detected,empty room
1/10/18,15:45:12,25.63,26.25,25.5,NA,10,10,54,33,0.15,0.33,0.23,0.23,380,0.388461538,no motion detected,motion detected,3 persons
1/10/18,16:22:59,25.75,26.06,25.69,25.88,5,7,NA,21,3.75,NA,NA,0.09,575,3.661538462,no motion detected,no motion detected,3 persons
12/22/17,11:48:55,25.5,25.63,24.94,25.81,155,234,73,56,0.33,0.19,0.11,0.13,545,3.907692308,motion detected,no motion detected,2 persons
12/26/17,1:25:23,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:39:13,25.38,25.44,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,-0.011538462,no motion detected,no motion detected,empty room
12/23/17,0:54:42,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,NA,0.06,375,0,no motion detected,no motion detected,empty room
12/26/17,1:26:24,25.38,25.38,24.94,25.81,0,0,0,0,0.08,NA,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:44:20,25.44,25.44,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,-0.042307692,no motion detected,no motion detected,empty room
12/24/17,0:51:29,25.44,25.44,24.94,25.81,0,0,0,0,0.07,0.05,NA,0.07,370,-0.065384615,no motion detected,no motion detected,empty room
12/25/17,10:51:15,25.19,25.13,24.81,25.75,11,13,53,38,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
1/11/18,0:48:58,25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/22/17,11:51:28,25.56,25.69,NA,25.81,155,233,73,56,1.81,0.28,0.06,NA,550,3.3,no motion detected,motion detected,2 persons
12/24/17,0:21:52,25.44,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.05,0.06,370,0,no motion detected,no motion detected,empty room
12/23/17,1:22:16,25.31,25.38,24.88,NA,0,0,0,0,0.07,0.05,NA,0.06,370,0,no motion detected,no motion detected,empty room
1/11/18,0:38:15,25.25,25.31,24.81,25.31,0,0,0,0,0.07,0.05,0.06,0.08,345,0,no motion detected,no motion detected,empty room
12/23/17,0:43:28,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.06,375,0,no motion detected,no motion detected,empty room
1/11/18,0:26:00,25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/25/17,10:14:30,25.06,25.06,24.69,25.75,10,11,48,33,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:00:24,25.06,24.88,24.63,25.56,NA,35,57,44,0.15,0.05,0.06,0.06,395,-0.092307692,no motion detected,no motion detected,1 person
12/26/17,1:04:57,25.38,25.38,24.94,25.81,0,0,0,0,0.08,NA,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,12:17:00,25.69,27.81,25.13,26,156,241,79,60,0.71,0.4,0.22,0.16,635,2.065384615,motion detected,motion detected,2 persons
12/22/17,12:16:29,25.69,27.88,25.13,26,156,240,79,60,0.88,0.66,0.29,0.21,625,2.019230769,motion detected,motion detected,2 persons
12/26/17,0:07:16,25.38,25.38,NA,25.81,0,0,0,0,0.07,0.06,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:23:54,25.31,NA,24.81,NA,124,35,60,45,0.13,0.1,NA,0.06,445,0.969230769,no motion detected,no motion detected,1 person
12/26/17,0:27:10,25.31,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
1/10/18,16:44:56,25.81,26.06,25.75,25.88,4,4,27,14,0.08,0.05,NA,0.09,695,2.707692308,motion detected,motion detected,3 persons
12/26/17,1:21:18,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
